betId,date,gameId,game,ticker,eventTicker,marketFamily,market,period,side,line,subjectType,subjectName,source,entryTimestamp,modelVersion,joinMethod,entryPricePct,entryAmerican,entryBidPct,entryAskPct,entryMidPct,closingAskPct,closingMidPct,closingAmerican,closingTimestamp,clvAskPct,clvMidPct,clvCaptureStatus,closingLineUnavailableReason,modelProbPct,marketImpliedPctAtEntry,projectedEdgePct,expectedProfitPerDollar,confidenceTier,recommendationStatus,modelSupportStatus,stake,result,grossReturn,netProfit,roiPct,lineupConfirmationStatus,awayPitcher,homePitcher,bullpenState,park,weather,umpire,favoriteOrUnderdog,horizon,manualAnalysisNotes,reasonCodes,exactContractMetadata,dataQualityStatus,dataQualityFlags,trackingType,countsTowardBankroll,hypotheticalStake,hypotheticalNetProfit,hypotheticalRoiPct,realMoneyBlockReasons
PAPER:2026-08-02:KXMLBF3-26AUG021340PITCIN-PIT,2026-08-02,824483,PIT @ CIN,KXMLBF3-26AUG021340PITCIN-PIT,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,30.0,,,30.0,29.5,,,,,,,,,45.342,30.0,15.342,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 31}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021340PITCIN-TIE,2026-08-02,824483,PIT @ CIN,KXMLBF3-26AUG021340PITCIN-TIE,,inning_result,,F3,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,24.0,,,24.0,23.0,,,,,,,,,27.087,24.0,3.087,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 179}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021410TEXHOU-HOU,2026-08-02,824163,TEX @ HOU,KXMLBF3-26AUG021410TEXHOU-HOU,,inning_result,,F3,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,41.0,,,41.0,40.0,,,,,,,,,58.55,41.0,17.55,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 18}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021410TEXHOU-TEX,2026-08-02,824163,TEX @ HOU,KXMLBF3-26AUG021410TEXHOU-TEX,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,36.0,,,36.0,35.0,,,,,,,,,41.45,36.0,5.45,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 137}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021410TEXHOU-TIE,2026-08-02,824163,TEX @ HOU,KXMLBF3-26AUG021410TEXHOU-TIE,,inning_result,,F3,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,23.0,,,23.0,22.5,,,,,,,,,26.063,23.0,3.063,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 180}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021420NYYCHC-CHC,2026-08-02,824648,NYY @ CHC,KXMLBF3-26AUG021420NYYCHC-CHC,,inning_result,,F3,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,32.0,,,32.0,31.5,,,,,,,,,45.045,32.0,13.045,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 44}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021420NYYCHC-NYY,2026-08-02,824648,NYY @ CHC,KXMLBF3-26AUG021420NYYCHC-NYY,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,38.0,,,38.0,37.5,,,,,,,,,54.955,38.0,16.955,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 25}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021510KCCOL-COL,2026-08-02,824323,KC @ COL,KXMLBF3-26AUG021510KCCOL-COL,,inning_result,,F3,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,43.0,,,43.0,42.0,,,,,,,,,48.026,43.0,5.026,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 143}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021510KCCOL-KC,2026-08-02,824323,KC @ COL,KXMLBF3-26AUG021510KCCOL-KC,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,39.0,,,39.0,38.0,,,,,,,,,51.974,39.0,12.974,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 45}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021510KCCOL-TIE,2026-08-02,824323,KC @ COL,KXMLBF3-26AUG021510KCCOL-TIE,,inning_result,,F3,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,19.0,,,19.0,18.5,,,,,,,,,24.6,19.0,5.6,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 134}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021515MILLAA-LAA,2026-08-02,823996,MIL @ LAA,KXMLBF3-26AUG021515MILLAA-LAA,,inning_result,,F3,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,24.0,,,24.0,22.5,,,,,,,,,34.234,24.0,10.234,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 71}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021515MILLAA-MIL,2026-08-02,823996,MIL @ LAA,KXMLBF3-26AUG021515MILLAA-MIL,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,49.0,,,49.0,48.0,,,,,,,,,65.766,49.0,16.766,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 26}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021605DETATH-DET,2026-08-02,824971,DET @ ATH,KXMLBF3-26AUG021605DETATH-DET,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,38.0,,,38.0,37.5,,,,,,,,,57.431,38.0,19.431,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 13}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021605DETATH-TIE,2026-08-02,824971,DET @ ATH,KXMLBF3-26AUG021605DETATH-TIE,,inning_result,,F3,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,20.0,,,20.0,19.5,,,,,,,,,26.247,20.0,6.247,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 122}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021610MINSEA-MIN,2026-08-02,823107,MIN @ SEA,KXMLBF3-26AUG021610MINSEA-MIN,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,33.0,,,33.0,32.0,,,,,,,,,48.241,33.0,15.241,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 33}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021610MINSEA-SEA,2026-08-02,823107,MIN @ SEA,KXMLBF3-26AUG021610MINSEA-SEA,,inning_result,,F3,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,41.0,,,41.0,40.0,,,,,,,,,51.759,41.0,10.759,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 67}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021610SFSD-SD,2026-08-02,823270,SF @ SD,KXMLBF3-26AUG021610SFSD-SD,,inning_result,,F3,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,41.0,,,41.0,40.0,,,,,,,,,44.624,41.0,3.624,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 165}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021610SFSD-SF,2026-08-02,823270,SF @ SD,KXMLBF3-26AUG021610SFSD-SF,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,35.0,,,35.0,34.0,,,,,,,,,55.376,35.0,20.376,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 12}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021610SFSD-TIE,2026-08-02,823270,SF @ SD,KXMLBF3-26AUG021610SFSD-TIE,,inning_result,,F3,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,25.0,,,25.0,24.5,,,,,,,,,27.209,25.0,2.209,,MEDIUM,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 192}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021920BOSLAD-BOS,2026-08-02,823919,BOS @ LAD,KXMLBF3-26AUG021920BOSLAD-BOS,,inning_result,,F3,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,31.0,,,31.0,30.0,,,,,,,,,60.536,31.0,29.536,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 3}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF3-26AUG021920BOSLAD-TIE,2026-08-02,823919,BOS @ LAD,KXMLBF3-26AUG021920BOSLAD-TIE,,inning_result,,F3,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,25.0,,,25.0,23.5,,,,,,,,,26.806,25.0,1.806,,MEDIUM,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F3,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 199}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF5SPREAD-26AUG021335WSHATL-WSH2,2026-08-02,824891,WSH @ ATL,KXMLBF5SPREAD-26AUG021335WSHATL-WSH2,,winning_margin,,F5,WSH,1.5,,WSH,PAPER_SPREAD_LEDGER,,,exact_ticker,31.0,,,31.0,30.5,,,,,,,,,41.715,31.0,10.715,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F5,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": false, ""rank"": 69}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF5SPREAD-26AUG021335WSHATL-WSH3,2026-08-02,824891,WSH @ ATL,KXMLBF5SPREAD-26AUG021335WSHATL-WSH3,,winning_margin,,F5,WSH,2.5,,WSH,PAPER_SPREAD_LEDGER,,,exact_ticker,20.0,,,20.0,19.5,,,,,,,,,24.574,20.0,4.574,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F5,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": true, ""rank"": 151}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF5SPREAD-26AUG021340CWSTB-CWS2,2026-08-02,822943,CWS @ TB,KXMLBF5SPREAD-26AUG021340CWSTB-CWS2,,winning_margin,,F5,CWS,1.5,,CWS,PAPER_SPREAD_LEDGER,,,exact_ticker,22.0,,,22.0,21.5,,,,,,,,,26.741,22.0,4.741,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F5,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": false, ""rank"": 148}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF5SPREAD-26AUG021610SFSD-SF2,2026-08-02,823270,SF @ SD,KXMLBF5SPREAD-26AUG021610SFSD-SF2,,winning_margin,,F5,SF,1.5,,SF,PAPER_SPREAD_LEDGER,,,exact_ticker,25.0,,,25.0,24.0,,,,,,,,,26.224,25.0,1.224,,PAPER,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F5,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": false, ""rank"": 206}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF5SPREAD-26AUG021920BOSLAD-BOS2,2026-08-02,823919,BOS @ LAD,KXMLBF5SPREAD-26AUG021920BOSLAD-BOS2,,winning_margin,,F5,BOS,1.5,,BOS,PAPER_SPREAD_LEDGER,,,exact_ticker,22.0,,,22.0,21.5,,,,,,,,,24.08,22.0,2.08,,MEDIUM,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F5,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": false, ""rank"": 197}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021335PHIBAL-PHI,2026-08-02,824807,PHI @ BAL,KXMLBF7-26AUG021335PHIBAL-PHI,,inning_result,,F7,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,49.0,,,49.0,48.5,,,,,,,,,61.932,49.0,12.932,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 46}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021335PHIBAL-TIE,2026-08-02,824807,PHI @ BAL,KXMLBF7-26AUG021335PHIBAL-TIE,,inning_result,,F7,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,12.0,,,12.0,11.5,,,,,,,,,18.337,12.0,6.337,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 119}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021335WSHATL-TIE,2026-08-02,824891,WSH @ ATL,KXMLBF7-26AUG021335WSHATL-TIE,,inning_result,,F7,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,11.0,,,11.0,10.5,,,,,,,,,17.275,11.0,6.275,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 121}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021335WSHATL-WSH,2026-08-02,824891,WSH @ ATL,KXMLBF7-26AUG021335WSHATL-WSH,,inning_result,,F7,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,44.0,,,44.0,43.5,,,,,,,,,73.708,44.0,29.708,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 2}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021337STLTOR-STL,2026-08-02,822783,STL @ TOR,KXMLBF7-26AUG021337STLTOR-STL,,inning_result,,F7,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,42.0,,,42.0,41.0,,,,,,,,,52.854,42.0,10.854,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 66}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021337STLTOR-TIE,2026-08-02,822783,STL @ TOR,KXMLBF7-26AUG021337STLTOR-TIE,,inning_result,,F7,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,13.0,,,13.0,12.5,,,,,,,,,20.899,13.0,7.899,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 95}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021337STLTOR-TOR,2026-08-02,822783,STL @ TOR,KXMLBF7-26AUG021337STLTOR-TOR,,inning_result,,F7,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,45.0,,,45.0,44.5,,,,,,,,,47.146,45.0,2.146,,MEDIUM,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 195}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021340AZCLE-CLE,2026-08-02,824404,AZ @ CLE,KXMLBF7-26AUG021340AZCLE-CLE,,inning_result,,F7,Home,,,Home,PAPER_SPREAD_LEDGER,,,exact_ticker,56.0,,,56.0,55.0,,,,,,,,,74.062,56.0,18.062,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 17}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021340AZCLE-TIE,2026-08-02,824404,AZ @ CLE,KXMLBF7-26AUG021340AZCLE-TIE,,inning_result,,F7,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,13.0,,,13.0,12.5,,,,,,,,,15.786,13.0,2.786,,MEDIUM,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 185}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021340CWSTB-CWS,2026-08-02,822943,CWS @ TB,KXMLBF7-26AUG021340CWSTB-CWS,,inning_result,,F7,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,36.0,,,36.0,35.5,,,,,,,,,59.036,36.0,23.036,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 6}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021340CWSTB-TIE,2026-08-02,822943,CWS @ TB,KXMLBF7-26AUG021340CWSTB-TIE,,inning_result,,F7,Tie,,,Tie,PAPER_SPREAD_LEDGER,,,exact_ticker,13.0,,,13.0,12.5,,,,,,,,,19.843,13.0,6.843,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 110}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
PAPER:2026-08-02:KXMLBF7-26AUG021340PITCIN-PIT,2026-08-02,824483,PIT @ CIN,KXMLBF7-26AUG021340PITCIN-PIT,,inning_result,,F7,Away,,,Away,PAPER_SPREAD_LEDGER,,,exact_ticker,36.0,,,36.0,35.5,,,,,,,,,49.928,36.0,13.928,,HIGH,PAPER_ONLY_REAL_MONEY_BLOCKED,SUPPORTED,,PENDING,,,,,,,,,,,,F7,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]","{""alternateLine"": null, ""rank"": 40}",CLEAN,[],PAPER,False,5.0,,,"[""NOT_YET_ACTIVATED_NO_HISTORICAL_PAPER_SAMPLE""]"
